User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:72722,4c7db48c-61cb-4111-85ae-ebbf12e46957,externalsystemid:72722,0000072722,false,,"Non-UC User, Indefinite",,,McCarthy,Frankie,B,,fse.hosting@ebsco.com,603-355-9190,,1980-01-06 00:00:00.000Z,d40b3cf6-ac0e-4c77-abff-69a68432dcc9;United States;3599 Shearwood Forest Drive;;Keene;NH;3431;true;Home Address,001,,,,,,
username:72721,a218bf7e-762d-4e8c-a9b7-10e8abb834a3,externalsystemid:72721,0000072721,false,,Bindery Charges,,,Nimmons,Curtis,S,,fse.hosting@ebsco.com,605-886-4720,,1984-08-11 00:00:00.000Z,56963447-0b0d-4056-b298-933f28042cb2;United States;2769 Leroy Lane;;Watertown;SD;57201;true;Home Address,001,,,,,,
username:72720,ef1512d4-4d0f-4f70-b694-4cae9bc95202,externalsystemid:72720,0000072720,false,,ILL Lending,,,Miller,Valerie,C,,fse.hosting@ebsco.com,215-758-6527,,1994-03-10 00:00:00.000Z,799a1fc1-adb0-407e-9d61-28f403111866;United States;3061 Tipple Road;;Northampton;PA;18067;true;Home Address,001,,,,,,
username:7272,c612177c-3c07-408e-83d8-34eab1e3fade,externalsystemid:7272,000007272,false,,"UC Stu/PhD, Qtr Unlim Ren",,,Cuevas,Jacinta,T,,fse.hosting@ebsco.com,805-921-5912,,1972-02-14 00:00:00.000Z,aab11230-a05b-471c-8eff-336e29e3c3ac;United States;1291 Timber Oak Drive;;Santa Paula;CA;93060;true;Home Address,001,,,,,,
username:72719,9a8dbd97-f456-4a5a-86f1-1ac038cf6999,externalsystemid:72719,0000072719,false,,"UC Other, Quarter",,,Smith,Agustina,T,,fse.hosting@ebsco.com,541-621-2512,,1958-01-15 00:00:00.000Z,8a41fa59-a285-4aa2-b6d6-e97c13d88297;United States;2247 Buena Vista Avenue;;Medford;OR;97501;true;Home Address,001,,,,,,
username:72718,67058932-4bfe-4a5a-a3e3-976b76eb7418,externalsystemid:72718,0000072718,false,,"Non-UC User, Quarter 25",,,Naquin,Muriel,M,,fse.hosting@ebsco.com,832-555-5203,,1961-01-03 00:00:00.000Z,a647fe67-328f-447a-885e-d9549bbb55f2;United States;3850 Circle Drive;;Houston;TX;77027;true;Home Address,001,,,,,,
username:72717,bf09b393-d460-4cfd-b9dd-b56777af0f33,externalsystemid:72717,0000072717,false,,"Northwestern, 12 Weeks",,,Parks,William,C,,fse.hosting@ebsco.com,734-848-3750,,1963-03-25 00:00:00.000Z,e8091306-109f-4f08-bb04-24ec882ad5f0;United States;1719 Eagle Drive;;Erie;MI;48133;true;Home Address,001,,,,,,
username:72716,1204bdc9-f0dc-46c1-9597-165ec25fa740,externalsystemid:72716,0000072716,false,,"Proxy Only, Do Not Loan",,,Shaffer,Julie,A,,fse.hosting@ebsco.com,918-774-9820,,1955-11-02 00:00:00.000Z,ead2888e-d00c-4aa8-a9e4-ee2364eca4ed;United States;1720 Heather Sees Way;;Sallisaw;OK;74955;true;Home Address,001,,,,,,
username:72715,4cb4e99c-e283-4800-8a75-70fc34b13ef4,externalsystemid:72715,0000072715,false,,"UIC Faculty, 16/4 Weeks",,,Morrison,Cory,J,,fse.hosting@ebsco.com,251-213-6077,,1957-03-14 00:00:00.000Z,c09adbc1-48e0-4479-9665-3317ea0ca931;United States;1192 George Avenue;;Mobile;AL;36693;true;Home Address,001,,,,,,
username:72714,8bf9c932-731e-4e1c-a0cd-71579b537826,externalsystemid:72714,0000072714,false,,"UC Staff, Quarter",,,Newhall,Ester,J,,fse.hosting@ebsco.com,405-721-4232,,1962-01-18 00:00:00.000Z,8071a5c2-5b0a-4b41-a83c-2e579d6d6424;United States;4119 Ruckman Road;;Oklahoma City;OK;73162;true;Home Address,001,,,,,,
