User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:4099,500e8f95-286a-4ab1-9d06-e6fbd30fcd56,externalsystemid:4099,000004099,false,,"Non-UC User, Quarter",,,Alonso,Alvin,L,,fse.hosting@ebsco.com,303-992-3027,,1974-09-21 00:00:00.000Z,f930c22d-52b2-4663-9dc3-cccf9e3f5010;United States;629 Tavern Place;;Denver;CO;80205;true;Home Address,001,,,,,,
username:40989,b56d086b-bb65-4f05-a16c-8de73d4d4782,externalsystemid:40989,0000040989,false,,"UC Staff, Quarter",,,Smith,Cherelle,V,,fse.hosting@ebsco.com,302-602-7455,,1955-01-21 00:00:00.000Z,75805aa2-5a87-4377-92de-e607c3b0ef57;United States;4362 Maud Street;;Philadelphia;DE;19108;true;Home Address,001,,,,,,
username:40988,665a3479-9085-4e0c-ab8a-0e49563aa919,externalsystemid:40988,0000040988,false,,"UC Trustee, Indefinite",,,Bragg,Eddie,J,,fse.hosting@ebsco.com,734-569-6322,,1961-08-13 00:00:00.000Z,728b9022-3f1a-41bd-abc5-8979ceae77db;United States;846 Daylene Drive;;Pontiac;MI;48342;true;Home Address,001,,,,,,
username:40987,64691989-16f5-4d14-b256-e980de4805ab,externalsystemid:40987,0000040987,false,,Google Book Cart,,,Berndt,Michael,K,,fse.hosting@ebsco.com,631-228-7698,,1989-05-27 00:00:00.000Z,6aa7b6b1-5c5a-4617-a653-a40d850f97ae;United States;4918 Clark Street;;New York;NY;10004;true;Home Address,001,,,,,,
username:40986,a6bc4a0f-851f-44c3-9d9d-6e873f0ef66d,externalsystemid:40986,0000040986,false,,Bindery Charges,,,Mullikin,Patricia,K,,fse.hosting@ebsco.com,248-818-2151,,1999-11-18 00:00:00.000Z,f7fc9060-fcaa-4d54-9b4d-43a24faaca4c;United States;4339 Hayhurst Lane;;Bloomfield Township;MI;48302;true;Home Address,001,,,,,,
username:40985,69bcce69-665b-4e8b-9a97-726713f4faae,externalsystemid:40985,0000040985,false,,"UC Other, Quarter",,,Jones,Bridgette,S,,fse.hosting@ebsco.com,352-425-1353,,1957-10-15 00:00:00.000Z,eaedd5e6-466c-4701-ace6-474f2f82f7d7;United States;2260 George Street;;Ocala;FL;34471;true;Home Address,001,,,,,,
username:40984,d5cec7db-03f5-4b98-914c-3f9539c4af3a,externalsystemid:40984,0000040984,false,,Google Book Cart,,,Gilbert,Matthew,A,,fse.hosting@ebsco.com,773-975-5637,,1974-11-11 00:00:00.000Z,417a047c-2780-4889-9076-c9d985d628a4;United States;2989 Farland Street;;Chicago;IL;60657;true;Home Address,001,,,,,,
username:40983,f2ba04af-1f4b-40d2-9c89-a8f758d098a4,externalsystemid:40983,0000040983,false,,Do Not Use Email Test,,,Byrge,Tomasa,L,,fse.hosting@ebsco.com,239-436-6763,,1958-06-17 00:00:00.000Z,b84b6c1c-4d0c-4263-8035-38de8f74b35b;United States;1437 Sunburst Drive;;Naples;FL;33940;true;Home Address,001,,,,,,
username:40982,e306b7fa-087b-4826-9d20-23d7defc1001,externalsystemid:40982,0000040982,false,,"UC Trustee, Indefinite",,,Couto,Chris,C,,fse.hosting@ebsco.com,518-834-4322,,2000-01-26 00:00:00.000Z,fe94f4a4-0144-4a37-83a0-3ed876e31729;United States;132 West Virginia Avenue;;Keeseville;NY;12944;true;Home Address,001,,,,,,
username:40981,e964c8d9-27cd-4ad7-8a1e-53450dcd86ae,externalsystemid:40981,0000040981,false,,Bindery Charges,,,Landry,Michael,K,,fse.hosting@ebsco.com,704-473-4509,,1956-05-01 00:00:00.000Z,d2d91a34-ee75-4470-9320-2d4aa7a6441b;United States;1707 Kooter Lane;;Charlotte;NC;28263;true;Home Address,001,,,,,,
username:40980,04fbdba7-bf72-48da-9cf2-32fc71932b99,externalsystemid:40980,0000040980,false,,POLSKY Only Borrower,,,Gonzalez,Larry,B,,fse.hosting@ebsco.com,706-460-9437,,1961-11-30 00:00:00.000Z,e88c29d5-f3d5-4ca8-a341-48345df5559e;United States;4233 Limer Street;;Atlanta;GA;30303;true;Home Address,001,,,,,,
username:4098,ffab6460-21a1-46fa-aff1-52e96e98bf82,externalsystemid:4098,000004098,false,,ILL Lending,,,Smith,Dina,K,,fse.hosting@ebsco.com,615-269-5006,,1974-01-29 00:00:00.000Z,1525b6dc-5609-41fe-86b7-e491fc886c51;United States;1102 Frum Street;;Nashville;TN;37212;true;Home Address,001,,,,,,
username:40979,e78297db-e28c-48cd-bc0f-9855cc9c5e62,externalsystemid:40979,0000040979,false,,"UC Trustee, Indefinite",,,Harmon,Sandra,V,,fse.hosting@ebsco.com,303-309-4724,,1960-07-20 00:00:00.000Z,dc0bbbff-15c7-4957-8d03-301b1c814bfb;United States;837 Logan Lane;;Denver;CO;80202;true;Home Address,001,,,,,,
username:40978,1ba0de4b-e8d2-4c8d-84a2-253b3d309c25,externalsystemid:40978,0000040978,false,,"Northwestern, 12 Weeks",,,Roles,Helena,C,,fse.hosting@ebsco.com,619-851-4642,,1995-04-05 00:00:00.000Z,a6227dc9-3a3d-4744-9416-4c4fc9c56a51;United States;2868 Ocello Street;;San Diego;CA;92111;true;Home Address,001,,,,,,
username:40977,ce0bf300-ebda-4928-ab40-330d9faa4b61,externalsystemid:40977,0000040977,false,,"UC Stu/Non-Degree, Quarter",,,Sims,Donna,M,,fse.hosting@ebsco.com,973-598-3857,,1976-03-14 00:00:00.000Z,5073071a-f88f-4f62-91c1-597e8d16c2eb;United States;2387 Deer Ridge Drive;;Succasunna;NJ;7876;true;Home Address,001,,,,,,
username:40976,1139856b-eeea-4b24-8851-7724d4a9ca30,externalsystemid:40976,0000040976,false,,"Non-UC User, Quarter",,,Galindo,Kyle,N,,fse.hosting@ebsco.com,508-782-9664,,1983-02-09 00:00:00.000Z,e6135560-3437-4e7f-831a-0d16de4f417c;United States;1002 Smith Street;;Worcester;MA;1608;true;Home Address,001,,,,,,
username:40975,eb83dd60-0025-4928-9898-44edb4bbc9dd,externalsystemid:40975,0000040975,false,,"Access Only, Do Not Loan",,,Milone,Elaine,T,,fse.hosting@ebsco.com,301-897-4801,,1966-09-22 00:00:00.000Z,967d95a2-ccc3-47f1-bd2c-6bb75bab6b0f;United States;3590 Del Dew Drive;;Bethesda;MD;20014;true;Home Address,001,,,,,,
username:40974,2781e6ab-3c21-4c15-b0f9-70d43f689daf,externalsystemid:40974,0000040974,false,,"Alum, Quarter 25",,,McDonald,Sandra,K,,fse.hosting@ebsco.com,973-743-2353,,1983-03-27 00:00:00.000Z,7e22c0bd-f4f4-4383-a80f-5de53d79bfab;United States;725 Spring Haven Trail;;Bloomfield;NJ;7003;true;Home Address,001,,,,,,
username:40973,792eb9b3-605f-4ab0-b994-a0c040150a37,externalsystemid:40973,0000040973,false,,"Access Only, Do Not Loan",,,Bodenhamer,Robert,S,,fse.hosting@ebsco.com,513-363-9547,,1961-05-28 00:00:00.000Z,7389a132-7504-408a-a59b-7f8132938f82;United States;4569 Goldie Lane;;Cincinnati;OH;45229;true;Home Address,001,,,,,,
username:40972,ec176820-bb57-4c0f-9efc-37d24c58f21a,externalsystemid:40972,0000040972,false,,"UC Faculty, Indefinite",,,Bowling,Kurt,A,,fse.hosting@ebsco.com,325-947-3402,,1976-05-04 00:00:00.000Z,7b418ca1-d0ec-4098-a101-c27372a1890c;United States;2696 Anthony Avenue;;San Angelo;TX;76901;true;Home Address,001,,,,,,
username:40971,893bb60b-8810-4fee-8aac-fc54e5d4e309,externalsystemid:40971,0000040971,false,,"Proxy Only, Do Not Loan",,,Edison,Patricia,R,,fse.hosting@ebsco.com,702-577-3735,,1975-11-23 00:00:00.000Z,3dd6e612-b15e-4314-b7dd-85def70eabef;United States;1842 Hall Street;;Las Vegas;NV;89101;true;Home Address,001,,,,,,
username:40970,3a63efdf-6e7e-45d4-9581-dc99b3979e7c,externalsystemid:40970,0000040970,false,,Mansueto,,,Bachelder,Joanne,J,,fse.hosting@ebsco.com,850-474-0566,,1987-03-22 00:00:00.000Z,380dd8c8-b202-4671-98b7-ce71eb71a6fe;United States;3172 Morgan Street;;Pensacola;FL;32514;true;Home Address,001,,,,,,
username:4097,958164ae-1055-437a-bf1b-25ac321b227e,externalsystemid:4097,000004097,false,,"UC Stu/Non-Degree, Quarter",,,Campanella,Clarence,I,,fse.hosting@ebsco.com,661-248-1352,,1999-02-01 00:00:00.000Z,3d417e7b-6a49-4211-bd9c-fe2586f4e5e4;United States;463 Williams Avenue;;Lebec;CA;93243;true;Home Address,001,,,,,,
username:40969,09b1fd19-7977-4917-add7-e1185e20da56,externalsystemid:40969,0000040969,false,,"UC Department, Indefinite",,,Turner,Rochelle,D,,fse.hosting@ebsco.com,312-373-2789,,1975-06-18 00:00:00.000Z,2a665765-8e04-4a30-8ddd-cf9f8ff71543;United States;2537 Pringle Drive;;Chicago;IL;60601;true;Home Address,001,,,,,,
username:40968,8ea86c3b-ea3d-4037-89b6-6eae8464d196,externalsystemid:40968,0000040968,false,,Do Not Use Email Test,,,Guidry,Susan,J,,fse.hosting@ebsco.com,903-250-4043,,1990-03-14 00:00:00.000Z,8f35b716-4a3a-4e60-8555-93222f65f9c6;United States;3896 Gladwell Street;;Greenville;TX;75402;true;Home Address,001,,,,,,
username:40967,ba84cd2f-f78c-4468-9f42-82e687b6dd2e,externalsystemid:40967,0000040967,false,,"Non-UC User, Quarter",,,Werner,Joanna,A,,fse.hosting@ebsco.com,813-504-6428,,1969-11-18 00:00:00.000Z,1167b23e-4e8a-44c6-9873-a45e435e090d;United States;2073 Saints Alley;;Tampa;FL;33624;true;Home Address,001,,,,,,
username:40966,ad32ee04-ce3d-4c5b-83e7-ccd8c1ca2b22,externalsystemid:40966,0000040966,false,,"Other, Indefinite",,,Mendoza,Larry,C,,fse.hosting@ebsco.com,414-207-2692,,1991-12-26 00:00:00.000Z,2e57e660-d5d3-46ae-aeed-7676db4e0258;United States;3249 Trouser Leg Road;;Milwaukee;WI;53202;true;Home Address,001,,,,,,
username:40965,db58d3de-3328-42d9-81d9-23a33c62a670,externalsystemid:40965,0000040965,false,,"Proxy Only, Do Not Loan",,,Ingram,Berenice,D,,fse.hosting@ebsco.com,616-397-2722,,1983-04-03 00:00:00.000Z,9dc844fe-f752-44cf-aa9f-6b1f303d5ce9;United States;2638 Howard Street;;Grand Rapids;MI;49503;true;Home Address,001,,,,,,
username:40964,c3b3ecb9-7224-45e2-b38d-8beb13708ca5,externalsystemid:40964,0000040964,false,,"UC Trustee, Indefinite",,,Hatmaker,Barbara,M,,fse.hosting@ebsco.com,410-546-5728,,1998-03-20 00:00:00.000Z,c28c8f58-69c2-4c8d-b242-b7537e27618c;United States;133 Cambridge Place;;Salisbury;MD;21875;true;Home Address,001,,,,,,
username:40963,0f4b79ce-6398-47b0-bc4e-416cda3a09a0,externalsystemid:40963,0000040963,false,,Mansueto,,,Hagan,Melvin,T,,fse.hosting@ebsco.com,602-306-3188,,1977-08-23 00:00:00.000Z,92afef08-c343-4561-97ad-5848c0f54692;United States;1704 Griffin Street;;Phoenix;AZ;85008;true;Home Address,001,,,,,,
username:40962,dcb4f372-4652-47c0-9622-035422e144de,externalsystemid:40962,0000040962,false,,Google Book Cart,,,Chism,Patrick,M,,fse.hosting@ebsco.com,619-216-7985,,1957-01-01 00:00:00.000Z,14c45681-3fbd-4aec-80fe-246e67e80989;United States;4307 Holden Street;;Chula Vista;CA;92010;true;Home Address,001,,,,,,
username:40961,00a6c810-1086-4b51-94af-bd1c1db01a72,externalsystemid:40961,0000040961,false,,"UC Stu/PhD, Qtr Unlim Ren",,,Shields,Anita,J,,fse.hosting@ebsco.com,670-285-3623,,1994-10-11 00:00:00.000Z,ece1b25a-345a-4588-9db9-307bb15bac31;United States;4257 Flint Street;;Saipan;MP;96950;true;Home Address,001,,,,,,
username:40960,e435ec1b-1f3e-4d56-b179-63a00eda83f8,externalsystemid:40960,0000040960,false,,"Non-UC User, Quarter 25",,,Bennett,Katie,J,,fse.hosting@ebsco.com,202-778-5544,,1980-10-24 00:00:00.000Z,b1975792-dd8c-4a4c-982e-3cc746cf3cef;United States;2564 Massachusetts Avenue;;Washington;DC;20036;true;Home Address,001,,,,,,
username:4096,53426cab-490b-4732-9dd5-76196437c655,externalsystemid:4096,000004096,false,,"UC Staff, Quarter",,,Washington,Steven,S,,fse.hosting@ebsco.com,913-632-8625,,1992-01-10 00:00:00.000Z,54581a9b-6326-4cf5-9fc8-b3712902e6a1;United States;4175 Poe Lane;;Kansas City;KS;66223;true;Home Address,001,,,,,,
username:40959,c8e36465-6ad6-4796-91a8-d22cd08b3a54,externalsystemid:40959,0000040959,false,,"UC Stu/Non-Degree, Quarter",,,Hawkins,William,L,,fse.hosting@ebsco.com,510-943-0923,,1990-10-19 00:00:00.000Z,0fe96349-2971-4005-8367-36315fabc4eb;United States;4812 Station Street;;Walnut Creek;CA;94597;true;Home Address,001,,,,,,
username:40958,88563f25-0620-4e0b-8187-c9d0a621c75c,externalsystemid:40958,0000040958,false,,"UC Other, Quarter",,,Bartlett,Mark,P,,fse.hosting@ebsco.com,406-434-7944,,1990-11-07 00:00:00.000Z,e73847dc-4aca-4a9f-a763-d4a4261de343;United States;4707 West Fork Street;;Shelby;MT;59474;true;Home Address,001,,,,,,
username:40957,18fe55bd-0131-471a-a10e-7648511db058,externalsystemid:40957,0000040957,false,,"Non-UC User, Quarter 25",,,Torrance,Cynthia,E,,fse.hosting@ebsco.com,305-861-6772,,1984-10-09 00:00:00.000Z,bd6f8978-299b-44d6-bdfc-617545635e0e;United States;3886 Arbutus Drive;;Miami;FL;33141;true;Home Address,001,,,,,,
username:40956,a0e84fc3-66f6-43f1-a3ae-1978c8d24094,externalsystemid:40956,0000040956,false,,"UC Stu/College, Quarter",,,Jones,Vernon,J,,fse.hosting@ebsco.com,337-572-3588,,1995-05-17 00:00:00.000Z,32c634cc-531a-4b66-80ea-02486e2f25fa;United States;3078 Sarah Drive;;Lafayette;LA;70501;true;Home Address,001,,,,,,
username:40955,ac497907-4872-42aa-af43-2c9729b0428a,externalsystemid:40955,0000040955,false,,"Access Only, Do Not Loan",,,Fisher,Bob,S,,fse.hosting@ebsco.com,951-526-4693,,1969-12-03 00:00:00.000Z,5cdeee42-8feb-4e59-8ca9-c05739ca56c2;United States;248 Denver Avenue;;Irvine;CA;92614;true;Home Address,001,,,,,,
username:40954,b148c020-b690-41f1-9962-d8e741c964ed,externalsystemid:40954,0000040954,false,,"Proxy Only, Do Not Loan",,,Staley,Doug,P,,fse.hosting@ebsco.com,831-785-1369,,1958-09-17 00:00:00.000Z,7ecc874f-9d83-4dfd-8718-ea7e8511871b;United States;1324 Cemetery Street;;Salinas;CA;93901;true;Home Address,001,,,,,,
username:40953,b7b705cc-9f23-404b-a1f9-6ba53fe990cd,externalsystemid:40953,0000040953,false,,Bindery Charges,,,Arendt,Judith,A,,fse.hosting@ebsco.com,530-469-3964,,1990-11-25 00:00:00.000Z,d948aabb-edc7-47dd-96cf-06db2208298b;United States;4814 Hill Croft Farm Road;;Somesbar;CA;95568;true;Home Address,001,,,,,,
username:40952,988c9315-fb18-4d73-b659-3c93860ea011,externalsystemid:40952,0000040952,false,,Bindery Charges,,,Easterwood,Lewis,F,,fse.hosting@ebsco.com,727-418-5367,,1956-01-29 00:00:00.000Z,955bdc27-0759-4ea6-a347-c75d862bc0ec;United States;3947 Chestnut Street;;Plant City;FL;33566;true;Home Address,001,,,,,,
