User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:50056,68d094bd-450f-41b0-91b2-34982ffb7c6a,externalsystemid:50056,0000050056,false,,"UC Trustee, Indefinite",,,Leger,Alan,J,,fse.hosting@ebsco.com,330-292-8653,,1960-07-17 00:00:00.000Z,d074bfc2-1c4b-4b1c-a6d5-991f8ed65da4;United States;2955 Briarhill Lane;;Cuyahoga Falls;OH;44221;true;Home Address,001,,,,,,
username:50055,05335abd-e7fe-4999-9439-6ab23e9e06ca,externalsystemid:50055,0000050055,false,,"Non-UC User, Indefinite",,,Odriscoll,Rick,D,,fse.hosting@ebsco.com,815-315-1388,,1965-06-10 00:00:00.000Z,71a38345-017b-4952-a74e-d864b9264132;United States;3765 Emeral Dreams Drive;;Rockford;IL;61101;true;Home Address,001,,,,,,
username:50054,c7c8a454-ebb0-42bd-9865-ff1344869f39,externalsystemid:50054,0000050054,false,,"Non-UC User, Qtr Unlim Ren",,,Lupo,Helen,G,,fse.hosting@ebsco.com,973-380-3541,,1972-01-24 00:00:00.000Z,8e7cc822-026c-4519-bd4b-b7c15b43d526;United States;2451 Jadewood Farms;;Piscataway;NJ;8854;true;Home Address,001,,,,,,
username:50053,04306ef0-fea3-4e0a-8bd3-be7500d48121,externalsystemid:50053,0000050053,false,,Law Carrel,,,Applegate,Christi,C,,fse.hosting@ebsco.com,219-473-9859,,1982-03-04 00:00:00.000Z,87ef53df-d376-43da-bb1e-c2262f2ad6b8;United States;4654 Parrill Court;;Whiting;IN;46394;true;Home Address,001,,,,,,
username:50052,2c4d2173-9b2f-49b8-a492-3851ee7663a9,externalsystemid:50052,0000050052,false,,"UC Stu/Non-Degree, Quarter",,,Farrington,Sharon,J,,fse.hosting@ebsco.com,269-704-8778,,1974-09-09 00:00:00.000Z,06af4d1a-fbe5-44f2-9c53-1f3d4e338f90;United States;114 Goff Avenue;;Grand Rapids;MI;49508;true;Home Address,001,,,,,,
username:50051,048b6353-1360-4e90-a73b-4a8b65952741,externalsystemid:50051,0000050051,false,,Bindery Charges,,,Parker,Lisa,R,,fse.hosting@ebsco.com,561-659-3144,,1956-09-23 00:00:00.000Z,47995037-a4b0-4107-8ca5-88453ca2d4de;United States;610 Powder House Road;;West Palm Beach;FL;33401;true;Home Address,001,,,,,,
username:50050,5a81cb75-1197-48c0-a436-f5335e19185c,externalsystemid:50050,0000050050,false,,"Proxy Only, Do Not Loan",,,Cooper,Donald,M,,fse.hosting@ebsco.com,574-643-4551,,1962-01-19 00:00:00.000Z,a1294bb6-b7a5-4ebe-91fb-04be43e3d396;United States;525 Sand Fork Road;;Royal Center;IN;46978;true;Home Address,001,,,,,,
username:5005,16bac6d6-44ae-40b7-be0c-3eaeb96f461a,externalsystemid:5005,000005005,false,,"Alum, Quarter 25",,,Horner,Lois,J,,fse.hosting@ebsco.com,607-645-4617,,1981-05-09 00:00:00.000Z,9fc31fb7-a033-4024-a38b-783c61b66b48;United States;3657 Frosty Lane;;Ithaca;NY;14850;true;Home Address,001,,,,,,
username:50049,b375c3d4-ba8a-41c2-b490-09027ff70fd6,externalsystemid:50049,0000050049,false,,Mansueto,,,Rogers,John,L,,fse.hosting@ebsco.com,812-207-1727,,1960-07-14 00:00:00.000Z,ec06f17a-61cf-45ef-8c31-34e49873e8c2;United States;1535 Tuna Street;;New Albany;IN;47150;true;Home Address,001,,,,,,
username:50048,9299dc12-87ec-4b88-8f23-011e24b32115,externalsystemid:50048,0000050048,false,,"UC Academic, Indefinite",,,Carlson,Leah,R,,fse.hosting@ebsco.com,361-777-2962,,1988-06-18 00:00:00.000Z,738d9bb1-358c-4f12-bc9c-cc83ab9fc994;United States;4385 White Avenue;;Portland;TX;78374;true;Home Address,001,,,,,,
username:50047,3966f12d-55ef-490a-b5a3-71f394d52d13,externalsystemid:50047,0000050047,false,,"UC Department, Quarter",,,Melara,Voncile,L,,fse.hosting@ebsco.com,559-693-7053,,1991-07-15 00:00:00.000Z,a03c0f37-0cc9-43c3-b325-3622bb66a993;United States;4682 Heritage Road;;San Joaquin;CA;93660;true;Home Address,001,,,,,,
username:50046,da460886-43b7-46a0-b537-e857507ce29e,externalsystemid:50046,0000050046,false,,"Non-UC User, Quarter",,,Moffett,Edna,R,,fse.hosting@ebsco.com,615-762-9709,,1954-12-17 00:00:00.000Z,6d94a8d3-2026-4dd0-ba3d-778ba8b1e445;United States;2560 Hidden Pond Road;;Nashville;TN;37211;true;Home Address,001,,,,,,
username:50045,766a5565-67ea-40b9-b52f-f8ad82618724,externalsystemid:50045,0000050045,false,,Borrow Direct Lending,,,Waters,George,J,,fse.hosting@ebsco.com,505-452-0693,,1990-07-25 00:00:00.000Z,89ddef1e-9f34-497b-84a1-dda205a2799a;United States;2814 Waterview Lane;;Albuquerque;NM;87105;true;Home Address,001,,,,,,
username:50044,f26fbae2-c3b7-4653-a42a-ed587bdcf2a6,externalsystemid:50044,0000050044,false,,Bindery Charges,,,Moller,Roger,M,,fse.hosting@ebsco.com,970-690-1068,,1959-03-12 00:00:00.000Z,86709736-a0c9-4a17-8e3f-36de53a57a54;United States;1583 Pick Street;;Denver;CO;80216;true;Home Address,001,,,,,,
username:50043,426d52eb-223e-45a2-9e5f-3eb176dcab50,externalsystemid:50043,0000050043,false,,"UC Department, Quarter",,,Martinez,John,M,,fse.hosting@ebsco.com,315-228-9037,,1995-12-11 00:00:00.000Z,26f3bc0a-1a8f-4103-aa52-6ae8ad5aff92;United States;4363 Gandy Street;;Syracuse;NY;13202;true;Home Address,001,,,,,,
username:50042,f8f5dc86-5db0-48a3-bf73-25320a958484,externalsystemid:50042,0000050042,false,,"UC Academic, Qtr Unlim Ren",,,Hamlett,John,J,,fse.hosting@ebsco.com,830-764-1936,,1970-01-15 00:00:00.000Z,2dd98fb4-a512-404c-8dcd-eacb7f28a7d4;United States;3939 Crestview Terrace;;Victoria;TX;77901;true;Home Address,001,,,,,,
username:50041,7f670485-f67c-4475-a2a2-e8d38583b434,externalsystemid:50041,0000050041,false,,Do Not Use Email Test,,,Parsons,Kendall,E,,fse.hosting@ebsco.com,573-417-2037,,1988-11-07 00:00:00.000Z,ec6bcee2-82e8-45ac-8fff-d79224e64569;United States;744 Maple Court;;Columbia;MO;65207;true;Home Address,001,,,,,,
username:50040,ab6e3c8d-75ea-4f40-9ecc-c7a6919370ab,externalsystemid:50040,0000050040,false,,"Non-UC User, Qtr Unlim Ren",,,Friend,Jason,V,,fse.hosting@ebsco.com,620-598-9416,,1995-04-17 00:00:00.000Z,8603f04a-eb58-4db3-b3a6-5c869d660d26;United States;2972 Oliverio Drive;;Moscow;KS;67952;true;Home Address,001,,,,,,
username:5004,3ed6d059-f015-4752-9c90-3fff760f5479,externalsystemid:5004,000005004,false,,"UC Stu/Graduate, Quarter",,,Beck,Brett,B,,fse.hosting@ebsco.com,361-354-6684,,1991-07-19 00:00:00.000Z,ce5f1f63-4ebf-4199-bec6-df38e7ccb3d6;United States;4231 Washington Street;;Beeville;TX;78102;true;Home Address,001,,,,,,
username:50039,84a74baf-e81a-4bdf-beac-5067d73214a4,externalsystemid:50039,0000050039,false,,Borrow Direct Lending,,,Ward,Josefina,T,,fse.hosting@ebsco.com,903-942-2440,,1967-12-04 00:00:00.000Z,099098a7-ffcb-4ecc-8e26-112445ac6a6a;United States;3841 Alpha Avenue;;Sherman;TX;75090;true;Home Address,001,,,,,,
username:50038,5752e685-b08c-4b2e-b00a-19b2e70795c2,externalsystemid:50038,0000050038,false,,Borrow Direct Lending,,,Graham,Michelle,B,,fse.hosting@ebsco.com,760-348-2712,,1957-08-15 00:00:00.000Z,0cb3165b-2835-4938-a8e1-cdb17061ef37;United States;3835 Carriage Court;;Calipatria;CA;92233;true;Home Address,001,,,,,,
username:50037,7d8cf498-79a7-47c4-915b-587dc12df9eb,externalsystemid:50037,0000050037,false,,"UC Stu/PhD, Qtr Unlim Ren",,,Smith,Monica,R,,fse.hosting@ebsco.com,870-250-1581,,1995-12-08 00:00:00.000Z,fbddef67-6f24-4848-9a83-c3ba417d26b6;United States;1908 Arlington Avenue;;Pine Bluff;AR;71601;true;Home Address,001,,,,,,
username:50036,3bfb37ae-09eb-4936-befe-4b86e2cfca4c,externalsystemid:50036,0000050036,false,,POLSKY Only Borrower,,,Patchell,Joan,A,,fse.hosting@ebsco.com,212-389-3523,,1968-10-10 00:00:00.000Z,8112fcec-75bc-4365-86e4-aa2f55aa822c;United States;3661 Angus Road;;New York;NY;10014;true;Home Address,001,,,,,,
username:50035,0a10c2a8-c926-4f85-8c21-aa33c150ba53,externalsystemid:50035,0000050035,false,,"UC Academic, Qtr Unlim Ren",,,Thomas,Thelma,W,,fse.hosting@ebsco.com,334-318-7759,,1970-08-07 00:00:00.000Z,2ea93891-8efa-42e0-aec4-336201cb6386;United States;4214 Willow Greene Drive;;Montgomery;AL;36107;true;Home Address,001,,,,,,
username:50034,1325d713-f843-464f-b6f3-7f318581cdff,externalsystemid:50034,0000050034,false,,POLSKY Only Borrower,,,McKenzie,John,L,,fse.hosting@ebsco.com,404-344-8366,,1967-09-07 00:00:00.000Z,3e4fdbcc-709f-4853-b03a-be16c3e420cd;United States;2287 College Street;;Atlanta;GA;30331;true;Home Address,001,,,,,,
username:50033,2dc44735-098d-4442-9cf2-6fc7ff72e526,externalsystemid:50033,0000050033,false,,"Other, Indefinite",,,Johnson,Jeffrey,I,,fse.hosting@ebsco.com,315-599-1347,,1979-10-23 00:00:00.000Z,0311ae07-65ac-423f-b481-076ef713f8ba;United States;2621 Plainfield Avenue;;Camden;NY;13316;true;Home Address,001,,,,,,
username:50032,d730c014-893a-4d90-baa8-2d0135a0b06c,externalsystemid:50032,0000050032,false,,"Northwestern, 12 Weeks",,,Heisler,Petronila,W,,fse.hosting@ebsco.com,434-982-3447,,1994-08-31 00:00:00.000Z,d124b272-b87d-4ceb-ae19-3932c137c651;United States;4120 North Street;;Charlottesville;VA;22903;true;Home Address,001,,,,,,
username:50031,a0378991-7656-461f-ac8a-aef973f3fc2c,externalsystemid:50031,0000050031,false,,"Non-UC User, Qtr Unlim Ren",,,Barajas,Michael,D,,fse.hosting@ebsco.com,205-620-7338,,1993-09-07 00:00:00.000Z,386c8837-c3cc-4b8e-b1ef-fe6047f80cd4;United States;4005 Strother Street;;Alabaster;AL;35007;true;Home Address,001,,,,,,
username:50030,38e8ca82-5ba5-407e-a3f3-cdf1d261882e,externalsystemid:50030,0000050030,false,,Google Book Cart,,,Robins,William,S,,fse.hosting@ebsco.com,330-593-9515,,1983-02-22 00:00:00.000Z,84e5b466-f577-4b65-96df-37d8ca9c0b94;United States;3313 Little Street;;Akron;OH;44311;true;Home Address,001,,,,,,
username:5003,da48e562-8a65-45be-97a0-42cb87420b77,externalsystemid:5003,000005003,false,,"UIC Faculty, 16/4 Weeks",,,Vieira,Karen,J,,fse.hosting@ebsco.com,317-354-3164,,1964-04-30 00:00:00.000Z,b6d556bb-c695-4068-ac59-5d276b492829;United States;4676 Clay Street;;Indianapolis;IN;46219;true;Home Address,001,,,,,,
username:50029,6b8868d2-8eba-4d77-af06-19bf55a6ecbc,externalsystemid:50029,0000050029,false,,"UC Faculty, Indefinite",,,Fulton,Sandra,G,,fse.hosting@ebsco.com,718-899-0050,,1964-06-19 00:00:00.000Z,b4f0ef93-36a3-4548-8152-31646dcd1fba;United States;639 Patterson Road;;Elmhurst;NY;11373;true;Home Address,001,,,,,,
username:50028,1f71f770-c93a-4574-8048-3d70d3c0845f,externalsystemid:50028,0000050028,false,,Do Not Use Email Test,,,Weaver,James,A,,fse.hosting@ebsco.com,830-448-8576,,1982-11-01 00:00:00.000Z,6fe066ce-33d5-4f95-ab07-f33a1d834779;United States;1601 Farland Avenue;;San Antonio;TX;78258;true;Home Address,001,,,,,,
username:50027,d017f97e-c672-426f-ba4d-5438222e3833,externalsystemid:50027,0000050027,false,,Mansueto,,,Hickmon,Laverne,R,,fse.hosting@ebsco.com,860-381-3605,,1999-08-06 00:00:00.000Z,b6fda829-8480-46e3-92eb-58979e38f652;United States;2112 Lochmere Lane;;Hartford;CT;6103;true;Home Address,001,,,,,,
username:50026,4e7622bb-74ee-49bb-9c28-f542c887fdb3,externalsystemid:50026,0000050026,false,,"Proxy Only, Do Not Loan",,,Giese,Sharon,A,,fse.hosting@ebsco.com,704-955-6604,,1954-06-27 00:00:00.000Z,91bf4609-51b3-4523-bde5-c259e2f78e56;United States;539 Kelly Street;;Charlotte;NC;28202;true;Home Address,001,,,,,,
username:50025,b51678e4-97df-4396-a284-4bc7689645a4,externalsystemid:50025,0000050025,false,,POLSKY Only Borrower,,,Harris,Clayton,C,,fse.hosting@ebsco.com,619-392-4662,,1953-08-15 00:00:00.000Z,44b63546-f676-40c2-b843-14d1e33f7689;United States;1093 Ashcraft Court;;San Diego;CA;92103;true;Home Address,001,,,,,,
username:50024,4c44e6b5-51a5-4d29-b2c8-b07fcdbb6eb3,externalsystemid:50024,0000050024,false,,"UC Academic, Indefinite",,,Greer,Thomas,I,,fse.hosting@ebsco.com,301-631-7153,,1981-10-17 00:00:00.000Z,2fd77621-4416-4c10-8dfb-7b9b70dea63a;United States;3432 Adams Avenue;;Frederick;MD;21701;true;Home Address,001,,,,,,
