User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:9904,8d088780-0be9-4439-b168-fe1f7fdc7d91,externalsystemid:9904,000009904,false,,POLSKY Only Borrower,,,Hernandez,Miguel,J,,fse.hosting@ebsco.com,979-884-1003,,1956-01-10 00:00:00.000Z,a6efb62f-6e9d-40ce-8edc-8ab05240c213;United States;1007 Swick Hill Street;;Dime Box;TX;77853;true;Home Address,001,,,2022-08-12 09:43:48.472Z,2022-08-12 09:43:48.472Z,,
username:9903,6876f61c-5d96-4b34-9165-effc529ba494,externalsystemid:9903,000009903,false,,"Other, Indefinite",,,Anderson,Marlene,D,,fse.hosting@ebsco.com,352-398-0832,,1967-08-15 00:00:00.000Z,b4bf9974-c203-4fb4-a3be-d8a71c9c877b;United States;3201 Rhapsody Street;;Gainesville;FL;32601;true;Home Address,001,,,2022-08-12 09:43:48.486Z,2022-08-12 09:43:48.486Z,,
username:9902,1a1f8d17-ee9a-4fa5-b883-227c47bdbaba,externalsystemid:9902,000009902,false,,"Proxy Only, Do Not Loan",,,Pine,Trent,C,,fse.hosting@ebsco.com,863-679-4975,,1980-04-27 00:00:00.000Z,17db1c31-e6b9-40dd-b70f-bdd8a2069bfe;United States;3873 Ethels Lane;;Lake Wales;FL;33853;true;Home Address,001,,,2022-08-12 09:43:48.502Z,2022-08-12 09:43:48.502Z,,
username:9901,986b8fbd-c546-44ec-b4fd-3fbc22da3a91,externalsystemid:9901,000009901,false,,"UC Academic, Qtr Unlim Ren",,,Smith,John,A,,fse.hosting@ebsco.com,210-734-8627,,1964-10-07 00:00:00.000Z,dd3a8bf4-eeb8-45dd-bb31-133ed02c53b9;United States;4467 Fidler Drive;;San Antonio;TX;78201;true;Home Address,001,,,2022-08-12 09:43:48.517Z,2022-08-12 09:43:48.517Z,,
username:9900,88e73cc2-e792-4788-a8e9-4b1eef2f3170,externalsystemid:9900,000009900,false,,"Other, Indefinite",,,Rodriquez,Clara,R,,fse.hosting@ebsco.com,301-766-6622,,1995-04-27 00:00:00.000Z,197af057-b6b0-43b0-88b5-b8d863344ba4;United States;989 Bluff Street;;Hagerstown;MD;21740;true;Home Address,001,,,2022-08-12 09:43:48.531Z,2022-08-12 09:43:48.531Z,,
username:990,dbcb00a6-489c-4116-ab17-de527b240760,externalsystemid:990,00000990,false,,Do Not Use Email Test,,,Skinner,Emmett,H,,fse.hosting@ebsco.com,828-245-0874,,1976-11-04 00:00:00.000Z,82af4642-d2ec-4e05-8ac8-48b1965de118;United States;2282 McVaney Road;;Forest City;NC;28043;true;Home Address,001,,,2022-08-12 09:43:48.545Z,2022-08-12 09:43:48.545Z,,
username:9899,7114f257-9869-4926-8b10-0b370426cadc,externalsystemid:9899,000009899,false,,"UC Department, Quarter",,,Corwin,Larry,A,,fse.hosting@ebsco.com,702-464-3837,,1954-11-03 00:00:00.000Z,ac74e1f7-0f3f-48e7-bde6-eac76a3855c2;United States;3964 Hall Street;;Las Vegas;NV;89101;true;Home Address,001,,,2022-08-12 09:43:48.559Z,2022-08-12 09:43:48.559Z,,
username:9898,657ffc3e-b414-4e58-8af9-218d0e22d5fb,externalsystemid:9898,000009898,false,,Google Book Cart,,,Cully,Perry,S,,fse.hosting@ebsco.com,863-646-5096,,1967-03-14 00:00:00.000Z,93d9e17e-3577-4b8b-a196-5f265674174d;United States;2421 Ethels Lane;;Lakeland;FL;33813;true;Home Address,001,,,2022-08-12 09:43:48.573Z,2022-08-12 09:43:48.573Z,,
username:9897,08163ebc-e4bd-4b44-b05c-83680e7ee91e,externalsystemid:9897,000009897,false,,POLSKY Only Borrower,,,Sells,Sadie,W,,fse.hosting@ebsco.com,415-238-0029,,1967-07-11 00:00:00.000Z,07d0333d-89c3-462b-8756-61b6a1499c03;United States;4241 Delaware Avenue;;San Francisco;CA;94107;true;Home Address,001,,,2022-08-12 09:43:48.587Z,2022-08-12 09:43:48.587Z,,
username:9896,224ceb51-3938-44b7-b2c9-ef07cce6d019,externalsystemid:9896,000009896,false,,"Non-UC User, Quarter 25",,,Leclair,Patricia,C,,fse.hosting@ebsco.com,401-404-2067,,1977-12-19 00:00:00.000Z,4a6d1909-53b3-4e87-8298-ca3ae826c5fd;United States;2954 Diamond Cove;;Providence;RI;2903;true;Home Address,001,,,2022-08-12 09:43:48.601Z,2022-08-12 09:43:48.601Z,,
