User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:22854,e282b3ef-d9ff-4e9e-81bc-28ed860555f7,externalsystemid:22854,0000022854,true,,"UC Stu/College, Quarter",,,Magee,Carlos,E,,fse.hosting@ebsco.org,360-735-7753,,1982-12-14 00:00:00.000Z,1725b3bb-df87-4a30-b410-1c6095e00187;United States;541 Pinnickinick Street;;Vancouver;WA;98663;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22853,24efc9c2-182c-4137-a06f-a2599e13b68c,externalsystemid:22853,0000022853,true,,"UC Stu/College, Quarter",,,Washington,Tamara,T,,fse.hosting@ebsco.org,843-871-4242,,1990-04-15 00:00:00.000Z,2345ad84-439c-4647-af9e-d9fbca309f54;United States;2855 Camden Place;;Summerville;SC;29483;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22852,3b65c8e5-6397-4c84-8259-166024d2b680,externalsystemid:22852,0000022852,true,,"UC Stu/College, Quarter",,,Cambell,George,C,,fse.hosting@ebsco.org,413-243-3311,,1966-04-16 00:00:00.000Z,58effafe-e417-4c64-87b5-527f6e4d6142;United States;217 Frank Avenue;;Lee;MA;1238;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22851,5c49eba0-0d58-44ee-a7b2-692014002968,externalsystemid:22851,0000022851,true,,"UC Stu/College, Quarter",,,Wiles,Vera,M,,fse.hosting@ebsco.org,818-634-3573,,1965-07-17 00:00:00.000Z,ad601127-e3ef-4cbe-b6ab-17b46ab6c0f6;United States;976 Glendale Avenue;;Fullerton;CA;93632;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22850,db2cbb6b-54c1-476a-bec2-302ceedc9587,externalsystemid:22850,0000022850,true,,"UC Stu/College, Quarter",,,Couch,Ricky,C,,fse.hosting@ebsco.org,919-991-3690,,1976-07-02 00:00:00.000Z,17db72c4-d614-43e8-9680-e9ee189d5bac;United States;2149 Rockford Mountain Lane;;Morrisville;NC;27560;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:2285,ea07b3c8-0ee7-46c4-99f4-f1f3e19b2a40,externalsystemid:2285,000002285,true,,"UC Stu/College, Quarter",,,Genest,Judith,D,,fse.hosting@ebsco.org,435-986-6992,,1976-02-13 00:00:00.000Z,46a46d1b-0167-4500-ae1f-0c80f0b0bae9;United States;4003 Lang Avenue;;St George;UT;84770;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-08-09 16:04:38.751Z,2022-08-09 16:04:38.751Z,,
username:22849,3026b755-cc46-4f93-bbd3-b7e848187ec4,externalsystemid:22849,0000022849,true,,"UC Stu/College, Quarter",,,Butts,Leo,S,,fse.hosting@ebsco.org,315-858-2936,,1952-11-03 00:00:00.000Z,bc6ac454-d746-4803-a2b0-199f08ac1841;United States;1532 Saint Marys Avenue;;Richfield Springs;NY;13439;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22848,dbe18c39-57be-45df-9bfa-b0d1811c9ba9,externalsystemid:22848,0000022848,true,,"UC Stu/College, Quarter",,,Kuhlmann,Joseph,F,,fse.hosting@ebsco.org,850-303-5918,,1954-04-27 00:00:00.000Z,b3f26d09-5ff2-4139-bf4d-3126aa786bae;United States;4940 Virgil Street;;Panama City;FL;32405;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22847,a508e3a7-143e-401e-814b-7a4b7b0a155b,externalsystemid:22847,0000022847,true,,"UC Stu/College, Quarter",,,Killian,Amy,A,,fse.hosting@ebsco.org,404-790-1289,,1967-07-13 00:00:00.000Z,a1908aa7-7641-41ff-acca-0d9e87395ab5;United States;3697 Stroop Hill Road;;Decatur;GA;30030;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22846,d29667d3-b664-46cb-80d3-da3f3cf1c5bb,externalsystemid:22846,0000022846,true,,"UC Stu/College, Quarter",,,Goodman,Andrew,S,,fse.hosting@ebsco.org,501-594-9513,,1983-07-29 00:00:00.000Z,69d0af2f-6cdb-4545-ae0d-976eea5ac89a;United States;1635 Masonic Hill Road;;Paron;AR;72122;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
