User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:22764,4add47a4-340b-4c2d-b9a9-a9332dbccabf,externalsystemid:22764,0000022764,true,,"UC Stu/Graduate, Quarter",,,Alvarado,Hugh,G,,fse.hosting@ebsco.org,678-985-1143,,2000-10-28 00:00:00.000Z,684c7ebb-f366-4049-9c03-a0bf7d3ad43d;United States;4531 Mount Olive Road;;Lawrenceville;GA;30245;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22763,148dddcf-c74c-45b0-bc1b-ffc66b7df65c,externalsystemid:22763,0000022763,true,,"UC Stu/Graduate, Quarter",,,Bowen,Stephani,C,,fse.hosting@ebsco.org,516-634-3054,,1960-07-15 00:00:00.000Z,594d92df-9f55-46bb-ac33-d4d9568e87a0;United States;2005 Southern Street;;Long Island City;NY;11101;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22762,af08753a-4b41-42a7-a886-38e6eb768209,externalsystemid:22762,0000022762,true,,"UC Stu/Graduate, Quarter",,,Orem,Mary,J,,fse.hosting@ebsco.org,917-693-9562,,1973-07-07 00:00:00.000Z,0d998342-6d1c-40be-a874-1a3e54f88706;United States;2118 Hanover Street;;West Nyack;NY;10994;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22761,ae88dd6a-1a97-4683-b69f-f49b2a63f1ce,externalsystemid:22761,0000022761,true,,"UC Stu/Graduate, Quarter",,,Baldwin,Gary,K,,fse.hosting@ebsco.org,719-497-5226,,1974-08-13 00:00:00.000Z,400054cc-5478-4b7d-b8a5-fbe7c960dd0b;United States;2938 River Road;;Pueblo;CO;81003;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22760,6dc5b016-8c54-4c54-8789-8d19d5fb4283,externalsystemid:22760,0000022760,true,,"UC Stu/Graduate, Quarter",,,Vanhorn,Grant,T,,fse.hosting@ebsco.org,803-556-9297,,1958-03-20 00:00:00.000Z,949ead90-2cf6-451a-b920-367921a6a2e7;United States;4749 Java Lane;;Columbia;SC;29201;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:2276,78d39f49-e029-4c80-8932-b527bd71dc05,externalsystemid:2276,000002276,true,,"UC Stu/Graduate, Quarter",,,Husman,Claude,C,,fse.hosting@ebsco.org,810-610-4407,,1973-12-10 00:00:00.000Z,d2e117a9-7e6b-4754-956b-4f9eb86dd6c4;United States;2349 Perry Street;;Detroit;MI;48226;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-08-09 16:04:38.570Z,2022-08-09 16:04:38.570Z,,
username:22759,bc0fa729-d00f-49f4-bbf1-925a571750a2,externalsystemid:22759,0000022759,true,,"UC Stu/Graduate, Quarter",,,Hayes,Larry,G,,fse.hosting@ebsco.org,218-867-2289,,1956-10-09 00:00:00.000Z,e8958711-f3ed-4141-bffa-02950c7e78fe;United States;4892 Post Avenue;;Rothsay;MN;56579;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22758,aa17dc0f-c448-48ec-b2f9-896a1da47222,externalsystemid:22758,0000022758,true,,"UC Stu/Graduate, Quarter",,,Miller,Stefanie,T,,fse.hosting@ebsco.org,909-628-2837,,1963-12-28 00:00:00.000Z,4226b4f4-66f3-435d-a34c-ffe1ba6a1b7e;United States;860 Paradise Lane;;Chino;CA;91710;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22757,9485d54c-5cb5-4961-8bb0-7b0431f12082,externalsystemid:22757,0000022757,true,,"UC Stu/Graduate, Quarter",,,Snyder,Ronald,K,,fse.hosting@ebsco.org,803-642-2380,,1968-08-17 00:00:00.000Z,6e7661e5-923f-480c-ab95-bf66493e8c32;United States;342 Java Lane;;Aiken;SC;29801;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22756,8dbd9a10-7176-46fe-b98b-3fdd21bc5ebf,externalsystemid:22756,0000022756,true,,"UC Stu/Graduate, Quarter",,,Mitchell,Wilbur,B,,fse.hosting@ebsco.org,216-924-1504,,1968-06-02 00:00:00.000Z,f7bd3aac-55ea-4225-8aec-8c2dd26bfcd5;United States;3161 Sunny Glen Lane;;Warrensville Heights;OH;44128;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22755,4cc1fd4d-482e-4b12-8ba4-4148cee49be3,externalsystemid:22755,0000022755,true,,"UC Stu/Graduate, Quarter",,,Watkins,Todd,E,,fse.hosting@ebsco.org,989-350-3933,,1975-03-17 00:00:00.000Z,d9e1ea19-c997-4a76-8762-85384b3d36ed;United States;2458 Hart Ridge Road;;Gaylord;MI;49735;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22754,922e90f3-74bf-4c44-9e0f-f86a5a767cd3,externalsystemid:22754,0000022754,true,,"UC Stu/Graduate, Quarter",,,Burgin,Jessica,C,,fse.hosting@ebsco.org,617-342-2790,,1970-12-21 00:00:00.000Z,b4aeb92b-622b-46d6-b1eb-5ce290fb8e00;United States;1956 Aspen Court;;Boston;MA;2107;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22753,0359393b-c8cd-405e-a626-f7fc0ea2e9bf,externalsystemid:22753,0000022753,true,,"UC Stu/Graduate, Quarter",,,Negrete,Albert,I,,fse.hosting@ebsco.org,316-685-5298,,1994-11-22 00:00:00.000Z,42160228-5a02-4218-8d5e-bcc9fdede8bd;United States;1095 Williams Lane;;Wichita;KS;67218;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22752,e544163c-264c-48c2-b6f0-c8105b13d6cf,externalsystemid:22752,0000022752,true,,"UC Stu/Graduate, Quarter",,,Gonsalez,Gary,J,,fse.hosting@ebsco.org,972-642-9397,,1983-01-19 00:00:00.000Z,583859a3-41f7-4adb-a5eb-00ad58e3f1ea;United States;4539 Worthington Drive;;Grand Prairie;TX;75050;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22751,e01703d1-6355-4f77-9054-085457d6f6c0,externalsystemid:22751,0000022751,true,,"UC Stu/Graduate, Quarter",,,Ramirez,Patricia,C,,fse.hosting@ebsco.org,770-573-5370,,1998-06-07 00:00:00.000Z,2c1d2caf-29e0-4a86-a947-4afb12fbb4a4;United States;2279 Lakeland Park Drive;;Atlanta;GA;30303;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
