User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:22638,08dab310-4230-4d80-afed-b51d4c3c4f1c,externalsystemid:22638,0000022638,true,,"UC Stu/Graduate, Quarter",,,Cobb,Casey,G,,fse.hosting@ebsco.org,214-597-8478,,1984-03-11 00:00:00.000Z,98d0dd66-82b1-4977-a885-6cac1533c977;United States;545 Romines Mill Road;;Dallas;TX;75234;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22637,413ba20e-2caa-4b56-b0c3-596c9607b95c,externalsystemid:22637,0000022637,true,,"UC Stu/Graduate, Quarter",,,Lewis,Amy,M,,fse.hosting@ebsco.org,662-603-4853,,1972-02-16 00:00:00.000Z,1e35feea-8810-4446-8cfd-34841a45b88b;United States;4069 Saint Clair Street;;Tupelo;MS;38801;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22636,74a12c0d-5817-43f7-8420-88c7d37f14f3,externalsystemid:22636,0000022636,true,,"UC Stu/Graduate, Quarter",,,Cardenas,Madeline,D,,fse.hosting@ebsco.org,715-862-5688,,1996-05-29 00:00:00.000Z,d78d5576-ac9b-4dd3-9a24-b06dc2f93c64;United States;1740 Orphan Road;;Superior;WI;54880;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22635,5a581482-7cd6-40f0-86ff-15754b3ed9fd,externalsystemid:22635,0000022635,true,,"UC Stu/Graduate, Quarter",,,Dyer,Roy,L,,fse.hosting@ebsco.org,208-877-7671,,1956-04-27 00:00:00.000Z,af7e743d-f98e-48ae-9a00-6befb149dd3c;United States;377 Modoc Alley;;Deary;ID;83823;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22634,04225705-2b42-404a-a6ad-67e382606944,externalsystemid:22634,0000022634,true,,"UC Stu/Graduate, Quarter",,,Levy,Kathy,J,,fse.hosting@ebsco.org,630-624-6624,,1977-12-03 00:00:00.000Z,1b560818-e031-4926-ab8c-0f28ba24849e;United States;2465 Kembery Drive;;Schaumburg;IL;60173;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22633,6454b6d4-6aba-49d4-a384-440a4b9dd38e,externalsystemid:22633,0000022633,true,,"UC Stu/Graduate, Quarter",,,Price,Kendrick,C,,fse.hosting@ebsco.org,308-468-6050,,1975-05-02 00:00:00.000Z,ae637783-8023-4a0a-8f43-65c9f597fbcf;United States;908 Kyle Street;;Gibbon;NE;68840;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22632,80231fe8-98ee-4833-b4f2-70ef8cc2bd21,externalsystemid:22632,0000022632,true,,"UC Stu/Graduate, Quarter",,,Fleming,Roger,S,,fse.hosting@ebsco.org,859-547-2192,,1969-03-21 00:00:00.000Z,5071e6f7-e4dd-4bad-a9a9-c3828513614c;United States;4273 Black Stallion Road;;Covington;KY;45242;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22631,25dff610-005b-4906-a0b0-bfe604dc8b97,externalsystemid:22631,0000022631,true,,"UC Stu/Graduate, Quarter",,,Bennett,Katherine,W,,fse.hosting@ebsco.org,414-486-6319,,2000-04-16 00:00:00.000Z,0ad5eba9-0bc6-483c-b5a3-f14140dbcfbd;United States;3984 Grant View Drive;;Milwaukee;WI;53207;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22630,57c7c3ab-77c2-41d9-bd1e-39f32a6f10e0,externalsystemid:22630,0000022630,true,,"UC Stu/Graduate, Quarter",,,Ayers,Theresa,J,,fse.hosting@ebsco.org,573-394-3930,,1987-08-14 00:00:00.000Z,06f35dea-a8bb-4c9d-88ac-8c970fcdbbf0;United States;2385 Maple Court;;Kennett;MO;63857;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:2263,bc4d838c-be46-4fab-bdbc-8633b2dcd81b,externalsystemid:2263,000002263,true,,"UC Stu/Graduate, Quarter",,,Burns,Christine,R,,fse.hosting@ebsco.org,786-221-2731,,1958-10-24 00:00:00.000Z,955d293e-075e-4cd1-a1da-06cbc428ed47;United States;1967 Ridenour Street;;Miami;FL;33169;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-08-09 16:04:38.371Z,2022-08-09 16:04:38.371Z,,
username:22629,8752a8b6-1d9f-440d-8820-552cef85214d,externalsystemid:22629,0000022629,true,,"UC Stu/Graduate, Quarter",,,Nowell,Mike,C,,fse.hosting@ebsco.org,601-255-9309,,1953-03-01 00:00:00.000Z,fed0bca3-cb16-449f-a8c1-3203650d755d;United States;3895 Gorby Lane;;Jackson;MS;39211;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22628,c5fbd2bb-5f66-454a-b4c9-b286d1c66ed5,externalsystemid:22628,0000022628,true,,"UC Stu/Graduate, Quarter",,,Delagarza,Susan,A,,fse.hosting@ebsco.org,973-350-5009,,1987-07-13 00:00:00.000Z,b7dd67f9-a4db-4a4b-9146-d8a95d0c8dda;United States;1096 Jadewood Farms;;Newark;NJ;7104;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22627,d7397c0d-06cd-4889-8e6d-ba42b64fd92c,externalsystemid:22627,0000022627,true,,"UC Stu/Graduate, Quarter",,,Fullmer,Laurie,J,,fse.hosting@ebsco.org,410-910-9167,,1981-11-12 00:00:00.000Z,028f06d4-3444-4aac-bc02-a9770aad4d8d;United States;1507 Marie Street;;Bel Air;MD;21014;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22626,7e595537-6132-4245-9599-3a0d0b66cabf,externalsystemid:22626,0000022626,true,,"UC Stu/Graduate, Quarter",,,Aguiar,John,S,,fse.hosting@ebsco.org,707-784-5609,,1973-09-26 00:00:00.000Z,40f76d6b-89f9-440d-b517-e4fad31b4129;United States;51 Davis Avenue;;Fairfield;CA;94533;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22625,baafca21-a579-4a94-88db-2911ee0b7d07,externalsystemid:22625,0000022625,true,,"UC Stu/Graduate, Quarter",,,McLaughlin,Carmela,J,,fse.hosting@ebsco.org,252-548-5412,,1971-10-23 00:00:00.000Z,77a06128-fb04-48c2-a9e0-faac7e5f3906;United States;220 Rockwell Lane;;Roanoke Rapids;NC;27870;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22624,6d0352ff-776b-4406-b8aa-724d61d9617c,externalsystemid:22624,0000022624,true,,"UC Stu/Graduate, Quarter",,,Obrien,Erma,D,,fse.hosting@ebsco.org,864-336-8917,,1982-12-27 00:00:00.000Z,cd7c482b-1ab8-4478-82a7-442fbc0f0107;United States;1877 Deer Haven Drive;;Spartanburg;SC;29303;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22623,b00a7d67-11b3-40a7-a1bf-051c24f626de,externalsystemid:22623,0000022623,true,,"UC Stu/Graduate, Quarter",,,Astorga,Lee,R,,fse.hosting@ebsco.org,828-874-4297,,1969-11-05 00:00:00.000Z,07b794ce-953f-4caf-9fc2-e032e84a3bc7;United States;3853 Watson Lane;;Valdese;NC;28690;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22622,e7c1ea7a-1dcb-4ad9-801c-aaab3fd1e89c,externalsystemid:22622,0000022622,true,,"UC Stu/Graduate, Quarter",,,Cothran,Doris,S,,fse.hosting@ebsco.org,618-363-1776,,1961-07-20 00:00:00.000Z,fc252784-912f-49f8-a7ed-47ebed88e096;United States;2559 Eagle Street;;Stlouis;IL;63101;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22621,b92c7d38-74df-451b-b008-2875e7608d77,externalsystemid:22621,0000022621,true,,"UC Stu/Graduate, Quarter",,,McDonough,Edward,T,,fse.hosting@ebsco.org,404-434-5512,,1979-01-19 00:00:00.000Z,b1c72a6f-4b35-441b-a535-0521532bd1ae;United States;4957 Clement Street;;Atlanta;GA;30303;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22620,b2973e1d-7937-49f4-9c15-010263747f9b,externalsystemid:22620,0000022620,true,,"UC Stu/Graduate, Quarter",,,Morrison,Jackie,S,,fse.hosting@ebsco.org,216-649-7969,,1997-02-01 00:00:00.000Z,db33a194-b654-458a-848b-a491c5ff192f;United States;2453 Parker Drive;;Cleveland;OH;44114;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:2262,ea88df76-ad67-4b49-a8d2-5f68657732fe,externalsystemid:2262,000002262,true,,"UC Stu/Graduate, Quarter",,,Boyce,Katrina,F,,fse.hosting@ebsco.org,417-358-7869,,1994-12-26 00:00:00.000Z,f00d0733-2241-4db6-9d9e-b2cbd10bbe86;United States;570 Twin House Lane;;Carthage;MO;64836;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-08-09 16:04:38.357Z,2022-08-09 16:04:38.357Z,,
username:22619,d3859456-e1f1-408d-bda8-d199084fc25b,externalsystemid:22619,0000022619,true,,"UC Stu/Graduate, Quarter",,,Young,Neal,C,,fse.hosting@ebsco.org,402-282-4002,,1955-04-25 00:00:00.000Z,88e59452-098f-40a4-b5a9-8c10c1c0ceed;United States;968 Poling Farm Road;;Grafton;NE;68365;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
username:22618,9fdd1f05-214e-489a-89fd-139ee74fc728,externalsystemid:22618,0000022618,true,,"UC Stu/Graduate, Quarter",,,Bass,Sheryl,E,,fse.hosting@ebsco.org,928-817-6426,,1995-01-02 00:00:00.000Z,88b2d002-6117-48c5-b17c-c77271660d79;United States;3033 Farm Meadow Drive;;Scottsdale;AZ;85256;true;Home Address,001,,2025-12-01 00:00:00.000Z,,,,
